ClientId: 1020
MovieRental 1/6
Shoes 9/6
Lamp 2/11
Textbook 2/20
Song 1/20
Lamp 3/14
Shoes 9/5
Textbook 8/3
Blu-Ray 9/14
Textbook 11/22
Song 3/20
Lamp 7/25
Lamp 5/12
Song 8/17
Phone 6/9
Shoes 4/4
Blu-Ray 1/8
Phone 2/22
Song 1/25
Textbook 3/21
Lamp 1/13
Lamp 12/3
Lamp 5/17
Textbook 1/21
MovieRental 1/26
MovieRental 12/13
MovieRental 4/15
Shoes 10/24
Phone 7/18
Phone 11/12
Textbook 9/13
Blu-Ray 4/17
Shoes 10/4
Lamp 1/18
Song 11/10
MovieRental 10/17
Phone 1/7
MovieRental 11/11
Song 4/1
Textbook 12/16
Shoes 12/15
Phone 2/12
Phone 10/17
Lamp 11/4
Blu-Ray 3/16
MovieRental 7/9
Shoes 12/23
MovieRental 9/26
Blu-Ray 5/8
Song 7/14
Shoes 11/14
MovieRental 7/23
Shoes 9/1
MovieRental 5/15
Song 12/24
Textbook 11/5
Phone 4/18
Song 8/16
Song 2/18
MovieRental 9/18
MovieRental 7/23
Shoes 10/21
Blu-Ray 1/20
Phone 10/16
Blu-Ray 11/8
Blu-Ray 1/11
Blu-Ray 5/20
Song 9/17
MovieRental 3/1
Blu-Ray 7/18
Phone 2/10
Phone 7/18
MovieRental 2/9
Textbook 1/9
Textbook 9/6
Textbook 9/6
Blu-Ray 7/19
MovieRental 10/17
Phone 4/17
Shoes 12/18
Lamp 7/18
Blu-Ray 9/22
Blu-Ray 8/10
Song 4/20
Phone 8/16
Phone 3/18
Textbook 11/18
Phone 6/13
Phone 4/1
Song 1/9
Lamp 9/8
MovieRental 9/21
MovieRental 9/11
Lamp 6/23
Lamp 3/4
Textbook 12/5
Textbook 5/26
Lamp 10/7
Phone 11/19
Phone 11/6
Textbook 7/3
Phone 6/4
Shoes 9/24
Textbook 8/7
Song 4/18
Lamp 7/7
Lamp 7/5
Song 1/18
MovieRental 7/24
Lamp 2/24
Lamp 8/3
Phone 4/3
Textbook 4/25
Shoes 3/15
Lamp 10/12
Shoes 10/10
Shoes 8/7
Blu-Ray 3/20
Shoes 5/16
Shoes 4/4
Blu-Ray 6/1
Song 7/26
Song 9/16
Shoes 5/9
MovieRental 3/13
Shoes 6/10
Blu-Ray 1/16
Blu-Ray 1/8
Phone 4/24
Phone 7/16
Blu-Ray 2/22
Blu-Ray 4/11
Textbook 1/18
Shoes 9/14
Blu-Ray 6/22
Textbook 7/24
Lamp 9/10
Blu-Ray 12/25
Phone 9/9
Lamp 7/5
Textbook 1/2
MovieRental 2/6
Blu-Ray 6/16
Blu-Ray 5/26
Phone 3/7
Shoes 2/21
Song 4/23
MovieRental 5/22
Blu-Ray 7/21
Phone 12/22
Lamp 12/18
Textbook 12/6
Shoes 10/18
Phone 10/16
Shoes 3/21
Phone 8/9
Lamp 11/5
MovieRental 4/19
MovieRental 1/8
Lamp 2/23
MovieRental 11/2
Shoes 3/8
Phone 9/10
MovieRental 4/16
Lamp 5/6
Song 12/13
MovieRental 12/5
Lamp 9/3
MovieRental 10/9
Lamp 12/1
MovieRental 1/15
Lamp 11/7
MovieRental 7/26
Phone 4/17
Song 4/17
Shoes 4/18
Blu-Ray 1/24
MovieRental 7/14
Textbook 11/1
MovieRental 9/5
Textbook 3/9
Song 4/11
MovieRental 10/19
Song 3/25
Lamp 7/10
Lamp 6/23
Shoes 6/15
Shoes 7/11
Shoes 11/12
MovieRental 6/12
Blu-Ray 8/8
Song 10/22
Phone 6/18
Blu-Ray 12/16
Shoes 12/2
MovieRental 7/11
Phone 11/8
Phone 6/15
MovieRental 9/18
Blu-Ray 1/1
Lamp 11/22
Phone 11/26
Shoes 1/6
Shoes 5/14
Blu-Ray 11/5
