ClientId: 1271
MovieRental 9/26
MovieRental 8/23
Blu-Ray 5/6
Shoes 5/7
Song 4/16
Shoes 12/26
Phone 11/1
MovieRental 8/4
MovieRental 3/9
Shoes 8/21
Song 7/17
Lamp 4/5
Phone 4/25
Lamp 8/1
Textbook 7/13
Shoes 10/13
Shoes 8/7
Song 12/25
Textbook 4/14
Phone 9/11
Blu-Ray 3/4
Blu-Ray 9/17
Phone 10/1
MovieRental 2/4
MovieRental 10/10
Shoes 2/23
Lamp 2/3
Shoes 4/10
Shoes 1/15
Textbook 6/23
Shoes 6/7
Textbook 6/22
Blu-Ray 1/8
Shoes 3/16
Shoes 12/6
Shoes 3/15
Song 1/17
Textbook 8/1
MovieRental 11/25
Blu-Ray 12/10
Textbook 11/9
Lamp 8/9
Song 3/2
Blu-Ray 11/15
Textbook 2/7
Lamp 6/12
Phone 12/3
Blu-Ray 1/8
Shoes 10/26
Lamp 5/20
Phone 7/23
Lamp 10/5
Blu-Ray 6/11
Phone 11/7
Shoes 5/6
Phone 5/21
Shoes 2/7
Song 2/14
Lamp 9/6
Song 12/16
Blu-Ray 2/22
MovieRental 12/22
MovieRental 5/10
Shoes 12/1
MovieRental 4/4
Lamp 5/6
Textbook 5/14
Shoes 8/4
MovieRental 7/1
Lamp 12/17
Textbook 4/5
Phone 3/18
Shoes 3/5
Song 2/13
Song 8/1
MovieRental 12/24
Textbook 9/25
Lamp 11/26
Lamp 9/19
Song 2/26
Song 7/3
Phone 10/25
Phone 5/8
Phone 9/14
Phone 1/15
Song 8/12
Song 12/11
Lamp 1/3
Song 9/15
Textbook 6/5
Blu-Ray 11/16
Shoes 9/26
Lamp 9/23
Textbook 11/5
Phone 3/17
Textbook 4/12
MovieRental 4/15
Lamp 1/8
MovieRental 4/2
Song 6/11
Textbook 9/1
Phone 12/7
Shoes 3/12
Lamp 3/6
Phone 4/23
Textbook 6/20
Shoes 2/25
Blu-Ray 7/16
Textbook 3/4
Textbook 7/7
MovieRental 7/22
Lamp 6/14
Lamp 4/10
Song 4/18
Shoes 8/11
Shoes 11/17
Phone 11/11
Shoes 3/17
Lamp 2/1
Song 7/8
MovieRental 6/4
Textbook 1/10
Shoes 12/23
MovieRental 8/25
Textbook 10/5
Textbook 7/20
Blu-Ray 4/1
Song 8/10
MovieRental 9/10
Shoes 8/14
MovieRental 5/12
Blu-Ray 12/4
MovieRental 9/1
Song 8/15
Lamp 8/8
Song 2/12
Shoes 4/8
Lamp 3/15
Shoes 5/18
Song 10/16
Phone 9/17
Blu-Ray 1/3
Blu-Ray 5/10
Blu-Ray 6/25
Phone 9/7
Lamp 6/10
Shoes 3/2
Song 6/6
Lamp 7/25
Textbook 11/23
Blu-Ray 12/6
Lamp 10/11
Shoes 2/4
Blu-Ray 7/19
Lamp 5/10
Textbook 3/18
Shoes 12/24
Blu-Ray 4/2
Shoes 7/16
Blu-Ray 5/6
Blu-Ray 7/18
Lamp 5/7
MovieRental 5/4
Lamp 3/15
Lamp 9/15
Phone 8/16
Phone 2/14
Shoes 1/4
Shoes 2/15
Song 2/2
Blu-Ray 6/17
Shoes 11/17
Shoes 3/25
Song 7/2
Textbook 8/10
Blu-Ray 3/12
Phone 12/6
MovieRental 1/25
Blu-Ray 6/14
Textbook 1/5
Textbook 2/25
Shoes 6/4
Shoes 10/12
Song 7/22
Song 8/7
Phone 9/6
Shoes 12/13
MovieRental 4/19
Blu-Ray 5/22
Lamp 2/6
Textbook 9/16
Textbook 6/10
Shoes 7/19
Shoes 1/17
Textbook 11/25
Shoes 4/24
Shoes 7/24
Shoes 8/5
Song 2/10
Lamp 4/3
Song 11/8
Textbook 6/3
Blu-Ray 7/12
MovieRental 1/25
Textbook 1/6
Lamp 4/13
Song 4/22
Song 8/17
Shoes 7/10
Blu-Ray 5/19
Textbook 6/20
Lamp 8/20
Song 5/6
MovieRental 2/11
Textbook 11/22
Lamp 3/11
MovieRental 8/7
MovieRental 2/19
Song 11/15
Lamp 10/10
Textbook 11/22
Lamp 5/7
Textbook 1/18
MovieRental 9/15
Song 5/23
Phone 11/16
Blu-Ray 7/8
Phone 12/26
MovieRental 5/20
Textbook 5/1
Lamp 8/4
Blu-Ray 6/4
Song 2/6
MovieRental 4/11
Blu-Ray 2/8
Blu-Ray 4/5
Shoes 3/2
Textbook 12/14
Phone 8/25
Textbook 7/2
Phone 6/14
Shoes 9/18
MovieRental 1/4
Shoes 11/19
Phone 10/1
Song 1/22
MovieRental 4/2
Blu-Ray 8/12
Shoes 11/23
Textbook 3/7
Shoes 1/12
Lamp 6/20
MovieRental 4/17
MovieRental 1/2
Lamp 9/15
Lamp 8/12
Blu-Ray 7/4
Blu-Ray 8/14
Phone 9/3
MovieRental 3/13
Phone 8/20
Phone 9/21
Blu-Ray 3/3
Shoes 12/15
Phone 12/9
Phone 11/16
Textbook 2/15
Shoes 5/2
Lamp 1/10
Textbook 11/10
Lamp 6/2
Phone 9/7
Lamp 8/18
Lamp 5/4
Shoes 9/21
Lamp 3/25
Phone 6/10
Blu-Ray 10/19
MovieRental 5/2
Phone 10/24
Phone 4/14
Phone 4/22
Lamp 10/23
MovieRental 2/5
Textbook 10/21
Blu-Ray 2/20
Song 3/14
Blu-Ray 12/9
Phone 12/21
Textbook 11/6
Lamp 1/23
Lamp 7/17
Blu-Ray 12/5
Lamp 9/25
Blu-Ray 12/10
Shoes 3/14
Phone 7/11
MovieRental 8/15
Textbook 7/26
Phone 11/15
Textbook 11/12
Textbook 10/14
Textbook 7/14
Lamp 6/5
Textbook 5/6
Textbook 6/6
Shoes 9/26
Song 3/19
Blu-Ray 1/25
Textbook 8/2
MovieRental 1/23
MovieRental 11/12
Song 4/26
Song 4/2
Shoes 10/12
Phone 1/25
MovieRental 10/26
Song 8/11
Shoes 3/3
Blu-Ray 9/2
Phone 5/21
MovieRental 5/12
Song 3/6
MovieRental 6/9
Shoes 9/8
Blu-Ray 1/2
MovieRental 3/12
Blu-Ray 12/19
MovieRental 2/20
Lamp 6/25
Shoes 10/8
Lamp 2/4
Shoes 12/26
Blu-Ray 3/25
Lamp 10/2
Textbook 2/7
Shoes 2/4
Lamp 4/4
MovieRental 12/17
Phone 12/20
Textbook 7/15
Song 1/21
Song 5/17
Phone 5/5
Blu-Ray 6/13
Shoes 8/13
MovieRental 1/21
Textbook 7/16
Song 12/9
Blu-Ray 11/4
Textbook 6/23
Textbook 7/25
MovieRental 12/15
Textbook 1/5
MovieRental 12/17
Lamp 7/14
Song 3/14
Lamp 1/20
Blu-Ray 3/22
Song 6/14
Song 10/2
Lamp 2/5
Phone 5/3
Shoes 3/4
Lamp 6/26
Phone 3/22
MovieRental 9/3
Blu-Ray 8/14
MovieRental 10/8
Textbook 6/10
Phone 5/23
Shoes 12/12
MovieRental 4/16
Shoes 4/19
Shoes 8/25
Shoes 9/3
Blu-Ray 10/10
Phone 11/3
Blu-Ray 12/10
MovieRental 9/22
Lamp 4/12
Shoes 11/6
MovieRental 12/16
Lamp 5/24
Lamp 9/1
MovieRental 8/17
Blu-Ray 2/12
Phone 6/21
Textbook 2/4
Lamp 6/25
Song 1/3
Lamp 12/18
Blu-Ray 2/13
MovieRental 7/10
Textbook 6/13
Shoes 12/14
MovieRental 7/7
Shoes 2/5
Textbook 8/18
Blu-Ray 2/6
MovieRental 6/16
Textbook 5/22
Song 5/4
Phone 5/26
Lamp 8/19
Textbook 1/4
Shoes 8/9
Lamp 7/9
Phone 5/26
Lamp 5/12
Blu-Ray 6/5
Textbook 10/17
Blu-Ray 2/17
MovieRental 4/3
Shoes 9/15
Lamp 8/4
Lamp 2/7
MovieRental 1/18
Blu-Ray 7/24
Phone 8/7
Lamp 1/3
MovieRental 6/17
Blu-Ray 4/16
Phone 5/19
Song 7/4
Phone 6/22
Textbook 3/6
Phone 11/2
Shoes 8/2
Blu-Ray 12/9
Lamp 9/8
Textbook 2/5
Lamp 9/11
Phone 12/24
Lamp 9/26
MovieRental 11/9
Song 10/20
MovieRental 4/17
Lamp 7/16
Phone 3/16
Shoes 6/18
MovieRental 3/20
Song 6/14
Textbook 2/5
MovieRental 2/23
Textbook 7/19
Shoes 12/12
Lamp 4/1
Lamp 6/10
Blu-Ray 5/15
Textbook 2/23
Textbook 8/16
Blu-Ray 6/8
Shoes 10/13
MovieRental 6/23
Textbook 2/25
Phone 4/14
Blu-Ray 11/12
Lamp 2/16
Lamp 8/1
Song 2/3
Textbook 9/19
